iter	Logloss
209	0.02677683137
210	0.02670732198
211	0.02659067651
212	0.02650936898
213	0.02634874362
214	0.0262577413
215	0.02615721276
216	0.02607324871
217	0.0260008045
218	0.0259142771
219	0.02581168121
220	0.0257214386
221	0.02562160251
222	0.02552290669
223	0.02545436232
224	0.02539619839
225	0.02534811833
226	0.02516623138
227	0.02507918797
228	0.0250304198
229	0.02496414021
230	0.02491811535
231	0.02485027574
232	0.02469064672
233	0.02462059402
234	0.02447653132
235	0.02440324577
236	0.02428546685
237	0.02418495021
238	0.02400388574
239	0.02389380877
240	0.02382601383
241	0.02375688383
242	0.02367235184
243	0.02358259073
244	0.0233752101
245	0.02332076096
246	0.02325946784
247	0.0232235492
248	0.02312737048
249	0.02306468528
250	0.02300769137
251	0.02293377261
252	0.02288174718
253	0.02281945647
254	0.0227235472
255	0.02265767259
256	0.022548812
257	0.02247949358
258	0.02242832152
259	0.02229484504
260	0.02219462391
261	0.02215875412
262	0.02201467447
263	0.02180920645
264	0.02176198264
265	0.02171277456
266	0.02157697338
267	0.02150941558
268	0.02144473529
269	0.02137510196
270	0.02128241594
271	0.02117885991
272	0.02114075641
273	0.02108075527
274	0.02098029132
275	0.02089030327
276	0.02082503789
277	0.02079161742
278	0.02073227706
279	0.02061194554
280	0.02057094273
281	0.02051914864
282	0.02043931265
283	0.02040714924
284	0.02037611425
285	0.02032640068
286	0.02027300529
287	0.02022509218
288	0.02016193232
289	0.02011915465
290	0.0200676445
291	0.01995750956
292	0.01989066851
293	0.01985815479
294	0.01979877115
295	0.01976778365
296	0.01972310264
297	0.01966501174
298	0.01958919326
299	0.01953426161
300	0.01948535517
301	0.01942204463
302	0.01932670707
303	0.01927239551
304	0.0192370767
305	0.01917402782
306	0.01913786361
307	0.01905612315
308	0.01900986223
309	0.01893657237
310	0.01886970186
311	0.01881906257
312	0.01877207595
313	0.01874426899
314	0.01870506699
315	0.01862399699
316	0.01849980971
317	0.0184297384
318	0.01836344175
319	0.0183234752
320	0.01825880393
321	0.01820650374
322	0.01787096081
323	0.01779705852
324	0.01775700323
325	0.01764591127
326	0.01757945867
327	0.01755071051
328	0.0175044618
329	0.01744159125
330	0.01741655429
331	0.01734537646
332	0.01723190862
333	0.01719299042
334	0.01715112007
335	0.01711548228
336	0.01706605379
337	0.01700369897
338	0.01695319071
339	0.01690926914
340	0.01686937517
341	0.01683744376
342	0.01680809147
343	0.01672142796
344	0.01668288059
345	0.01664493809
346	0.01660834738
347	0.01657220956
348	0.01651311231
349	0.01648347764
350	0.01642141762
351	0.01640274578
352	0.01637306518
353	0.01628564127
354	0.01621679858
355	0.01618961589
356	0.01615749227
357	0.01610587874
358	0.01604051796
359	0.01595705536
360	0.01590402209
361	0.01586405311
362	0.01580955295
363	0.01576609947
364	0.01572228265
365	0.01558838583
366	0.01554019851
367	0.01549071074
368	0.01544845127
369	0.01542480017
370	0.01538000383
371	0.01529735462
372	0.01526583155
373	0.01522773197
374	0.01514937793
375	0.01509015298
376	0.01505050163
377	0.01500347941
378	0.01497028998
379	0.01492288375
380	0.01486722826
381	0.01483763887
382	0.01479959584
383	0.01467970001
384	0.01463877784
385	0.01460984726
386	0.01455006838
387	0.01450705187
388	0.01444762084
389	0.01441815896
390	0.01439058772
391	0.01437412709
392	0.01432862967
393	0.01429952961
394	0.01426833181
395	0.0142294909
396	0.0142067146
397	0.01416310821
398	0.01413716356
399	0.01409941182
400	0.01402955565
401	0.01397802203
402	0.01394378308
403	0.01388996655
404	0.01385363489
405	0.01380910921
406	0.01379121737
407	0.01376780488
408	0.01374619038
409	0.01369885825
410	0.01367518332
411	0.01358949724
412	0.01356464303
413	0.01351522388
414	0.01346056362
415	0.01342728813
416	0.01339577575
417	0.01336418913
418	0.01326789039
419	0.01321599659
420	0.01319648559
421	0.01315740941
422	0.01306680218
423	0.01303339209
424	0.01298540662
425	0.01294519254
426	0.01291954137
427	0.01289383491
428	0.01286960287
429	0.01284989175
430	0.01282297921
431	0.01280544486
432	0.01278671769
433	0.01276362431
434	0.01274572744
435	0.01270666002
436	0.01266542238
437	0.0126165005
438	0.01259351063
439	0.01256293588
440	0.01253711627
441	0.01249739858
442	0.01248282834
443	0.01244264961
444	0.0124118075
445	0.01238886791
446	0.01235106388
447	0.01231501138
448	0.01229340453
449	0.0122743391
450	0.01223116542
451	0.01220114885
452	0.01217463102
453	0.01214917142
454	0.01213633293
455	0.01210358424
456	0.01206577251
457	0.01202068979
458	0.01199582423
459	0.01195212949
460	0.01192847225
461	0.01190598028
462	0.01187533142
463	0.01183064412
464	0.01180935616
465	0.0117869699
466	0.0117592721
467	0.01173149546
468	0.01171064375
469	0.01168397387
470	0.01165881684
471	0.01161683214
472	0.01157967803
473	0.01156096874
474	0.01152804195
475	0.01148882895
476	0.01147440888
477	0.01143199961
478	0.01140390457
479	0.01137804808
480	0.01134419971
481	0.01132385099
482	0.01129079737
483	0.01124791819
484	0.01122429322
485	0.01119229565
486	0.01116371813
487	0.01114374889
488	0.01112832607
489	0.01109382091
490	0.01107428649
491	0.0110515127
492	0.01102031156
493	0.01099553171
494	0.01096379501
495	0.01091436496
496	0.01084875236
497	0.01082604017
498	0.01080967368
499	0.01079008834
500	0.01077024493
501	0.01073052014
502	0.0107158288
503	0.0106843052
504	0.01067085747
505	0.0106588092
506	0.01059943806
507	0.01057350565
508	0.01055065433
509	0.01052621532
510	0.01050819958
511	0.01048541266
512	0.01046254225
513	0.01041468642
514	0.01039307634
515	0.01035165128
516	0.01032403462
517	0.01029916245
518	0.01028327058
519	0.01025941886
520	0.01024605785
521	0.01021239314
522	0.010196134
523	0.01016984339
524	0.01012483705
525	0.01010326339
526	0.01006979041
527	0.01004218682
528	0.01000938621
529	0.009991574586
530	0.009964544932
531	0.009913889579
532	0.009904043291
533	0.009880051692
534	0.009859762016
535	0.009841263566
536	0.009814372187
537	0.009782638963
538	0.009751529812
539	0.009726155862
540	0.009689553345
541	0.009675366216
542	0.009633003155
543	0.009600343657
544	0.009588847111
545	0.0095546922
546	0.009531312087
547	0.00950847342
548	0.009424236792
549	0.009391542695
550	0.009375366605
551	0.009351153733
552	0.009313428686
553	0.009302131028
554	0.009286078133
555	0.009263591839
556	0.009236722939
557	0.009215351858
558	0.009198800664
559	0.009169417904
560	0.009151114892
561	0.009119184184
562	0.009094828405
563	0.009073912969
564	0.009056206337
565	0.009035439907
566	0.009035403632
567	0.009021742298
568	0.008998190628
569	0.008976751729
570	0.008955753957
571	0.008925963386
572	0.008893846905
573	0.008859785534
574	0.008829666448
575	0.008813234587
576	0.008796161489
577	0.008766360962
578	0.008754007792
579	0.008734948642
580	0.008715654357
581	0.008700927747
582	0.008683142979
583	0.008663063039
584	0.008632044461
585	0.008597832845
586	0.008575778003
587	0.008566043028
588	0.008548641538
589	0.008513497919
590	0.008494918246
591	0.008479913766
592	0.008461855408
593	0.008442570596
594	0.008429687122
595	0.008408977973
596	0.008386225171
597	0.008373415688
598	0.008353156661
599	0.008325124771
600	0.008312603257
601	0.00830026942
602	0.008287518619
603	0.008269348649
604	0.008252625508
605	0.008231887605
606	0.008215681433
607	0.008194588099
608	0.008186622738
609	0.00817196514
610	0.008153863418
611	0.008138516043
612	0.008116507387
613	0.008106734069
614	0.008086673072
615	0.008069518199
616	0.008053901879
617	0.00804270333
618	0.007978011152
619	0.007978011152
620	0.007975240379
621	0.007958700935
622	0.007948463726
623	0.007935677863
624	0.007907053961
625	0.007893799939
626	0.007873595019
627	0.007873433768
628	0.007856555438
629	0.00784379534
630	0.007843774708
631	0.007830829591
632	0.00781751934
633	0.007803901276
634	0.007803874015
635	0.007803867212
636	0.007790689108
637	0.007776169216
638	0.007744684398
639	0.007726814316
640	0.007692428082
641	0.007670370379
642	0.007643872321
643	0.007625656934
644	0.007589340282
645	0.007571928701
646	0.007539864225
647	0.007526174084
648	0.00750911488
649	0.007495644232
650	0.007459787938
651	0.007448045
652	0.007438476024
653	0.007431163382
654	0.007405868094
655	0.007380963034
656	0.007360316783
657	0.007348314391
658	0.007348033928
659	0.00733315364
660	0.007327805872
661	0.007310317451
662	0.007296082107
663	0.007278312992
664	0.007258128949
665	0.007250575306
666	0.007235695431
667	0.007220666387
668	0.007204037704
669	0.007196683076
670	0.007196652889
671	0.007175900897
672	0.00717097428
673	0.007155771743
674	0.007132277378
675	0.007114884241
676	0.007102012503
677	0.007091688229
678	0.007073961649
679	0.007059076136
680	0.007036665299
681	0.007010321443
682	0.006998755848
683	0.006985525087
684	0.006974947117
685	0.00696730366
686	0.006949978656
687	0.006949978656
688	0.006943738573
689	0.00693372064
690	0.006917040313
691	0.006916997991
692	0.006901331631
693	0.006883620858
694	0.006883566031
695	0.006883545301
696	0.006883535587
697	0.006883521864
698	0.006883508161
699	0.006874569871
700	0.006861788969
701	0.006861776991
702	0.006861722738
703	0.0068448016
704	0.006830515834
705	0.00681840291
706	0.006801617931
707	0.006785075926
708	0.006770159582
709	0.006762631434
710	0.006748073294
711	0.006748047791
712	0.006748023068
713	0.006747998213
714	0.006732711329
715	0.006714061198
716	0.00669085172
717	0.006682751845
718	0.006678608391
719	0.006635247505
720	0.006628087418
721	0.00662120165
722	0.006621175238
723	0.006621125707
724	0.006621112587
725	0.006621087976
726	0.006621063264
727	0.006621025906
728	0.006612604547
729	0.006602691683
730	0.00659040902
731	0.006582539476
732	0.006562055261
733	0.00653089497
734	0.006530843756
735	0.006530832749
736	0.006521823415
737	0.006514692197
738	0.006505550876
739	0.006493878266
740	0.006493823321
741	0.006473901638
742	0.006460478807
743	0.006460472394
744	0.006452926904
745	0.006452888439
746	0.006443249532
747	0.006434250122
748	0.006434233645
749	0.006434217177
750	0.006416539169
751	0.006416539169
752	0.006416096004
753	0.006416096004
754	0.006416096004
755	0.006400395665
756	0.006375260791
757	0.006371921996
758	0.006354939072
759	0.0063438757
760	0.006321013619
761	0.006314018835
762	0.006314013473
763	0.006314008115
764	0.006314002762
765	0.006313981376
766	0.006313960055
767	0.006313917575
768	0.006313896446
769	0.006313870562
770	0.006313844703
771	0.006313818869
772	0.00631380833
773	0.006313782521
774	0.006313756736
775	0.006313746212
776	0.006291541628
777	0.006291533983
778	0.006291528603
779	0.006291278653
780	0.00629125792
781	0.006291216613
782	0.006291212873
783	0.006291207735
784	0.00629112481
785	0.00627623452
786	0.006266617342
787	0.006266536573
788	0.006266496611
789	0.006266456383
790	0.006266446501
791	0.006266426775
792	0.006266407107
793	0.006266367922
794	0.006225598146
795	0.00621581051
796	0.006209155308
797	0.006199313004
798	0.006185927341
799	0.006185922268
800	0.0061859172
801	0.006185912135
802	0.006185871702
803	0.006185851591
804	0.006185825229
805	0.006185769167
806	0.006185759179
807	0.006185753529
808	0.006185597467
809	0.006176895344
810	0.006176875763
811	0.006176856241
812	0.006176853806
813	0.006176701508
814	0.006176663523
815	0.006176654758
816	0.006176645306
817	0.006176635868
818	0.006176627109
819	0.006176572689
820	0.006176563936
821	0.006176537193
822	0.006176499347
823	0.006176446074
824	0.006176408785
825	0.006176404145
826	0.006176390704
827	0.006176379858
828	0.006176342852
829	0.00617632541
830	0.006176255818
831	0.006176233316
832	0.006176198698
833	0.006176161898
834	0.006176152741
835	0.006176146152
836	0.006176135349
837	0.006176126205
838	0.006176091695
839	0.006176069264
840	0.006154637022
841	0.00614683866
842	0.006125510981
843	0.006115186776
844	0.006115172188
845	0.006114950414
846	0.006114943243
847	0.006114906493
848	0.006114833543
849	0.006114815478
850	0.0061147436
851	0.0061147258
852	0.006114708051
853	0.006114672686
854	0.006114665656
855	0.006114648073
856	0.006114639303
857	0.006114630546
858	0.006114616538
859	0.006114602557
860	0.006114567692
861	0.006114539398
862	0.00611452206
863	0.006114493826
864	0.006114493826
865	0.006093924736
866	0.006093924736
867	0.00608021489
868	0.006057357188
869	0.006039665137
870	0.006039653017
871	0.006034643198
872	0.006034619134
873	0.006012753851
874	0.005990944936
875	0.005990932802
876	0.005980706858
877	0.005965443397
878	0.005953904913
879	0.005953895882
880	0.005953862016
881	0.005934868973
882	0.00593486431
883	0.005934849811
884	0.005934849811
885	0.00593484113
886	0.005934832462
887	0.00593479788
888	0.005934789275
889	0.005934772097
890	0.00593475497
891	0.005934720842
892	0.005934703865
893	0.005934699631
894	0.005934632128
895	0.00593461541
896	0.005934548783
897	0.005934515502
898	0.005934498898
899	0.005934482345
900	0.005934416053
901	0.005934284064
902	0.005933873137
903	0.005933840766
904	0.005933838752
905	0.005933773262
906	0.005915323168
907	0.005909527554
908	0.005887857684
909	0.005877786037
910	0.005868612567
911	0.005868607243
912	0.005868601921
913	0.005850031225
914	0.005842508689
915	0.005824015316
916	0.005809266461
917	0.005793752117
918	0.005781269535
919	0.005763254674
920	0.005748951671
921	0.005748907087
922	0.005736387743
923	0.005725050906
924	0.00570359476
925	0.005692082009
926	0.005679941467
927	0.005679923214
928	0.005669687505
929	0.005660737558
930	0.005653619034
931	0.005646979954
932	0.005646976396
933	0.005646975765
934	0.005646973929
935	0.005646971408
936	0.005646966277
937	0.005637886112
938	0.005637886112
939	0.005637885152
940	0.005637885152
941	0.005637884193
942	0.005637884193
943	0.005625313483
944	0.005617741582
945	0.005600156211
946	0.005600143973
947	0.005600143478
948	0.005600143478
949	0.005600140939
950	0.005600105206
951	0.005584183627
952	0.005584165528
953	0.005584157076
954	0.005584157076
955	0.005584139148
956	0.005584067553
957	0.005584067553
958	0.005584062173
959	0.005584060422
960	0.005584060422
961	0.005584059752
962	0.005584059752
963	0.005584059752
964	0.005584059232
965	0.005584056826
966	0.005584054425
967	0.005584054425
968	0.005584049634
969	0.005584044861
970	0.00558403955
971	0.00558403519
972	0.00558403519
973	0.00558403519
974	0.005584032823
975	0.00558403046
976	0.005584028671
977	0.005584028671
978	0.005584028671
979	0.005584028671
980	0.005584028082
981	0.005584022502
982	0.005584021915
983	0.00558402074
984	0.005584018965
985	0.005584014282
986	0.005584013442
987	0.005584008779
988	0.005584007617
989	0.00558398959
990	0.00558398843
991	0.005583968387
992	0.00556956153
993	0.005554435574
994	0.005554430977
995	0.00555442607
996	0.00555442607
997	0.005554423787
998	0.005538538842
999	0.005538538842
